      0.0000000000      0.0000000000      0.0175428615
      0.2150769604      0.8971002657      0.0063855350
      0.3691581986      1.7494598099      0.0084296574
      0.5000000000      2.0652218148      0.0000000000
      0.6308417685      1.7494599564      0.0084192917
      0.7849234865      0.8970976542      0.0063777498
      1.0000000000      0.0037220550      0.0057788185
